"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"364","Congratulations to everybody who showed up and participated in our democracy in record numbers yesterday. The chang… https://t.co/KtOmsuUdHh",FALSE,310735,NA,2018-11-07 16:13:21,TRUE,NA,"1060203563069198336",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",48488,FALSE,FALSE,NA,NA
"365","Today is the day. Today, it’s your turn to raise your voice to change the course of this country for the better. So… https://t.co/PHQApoHdgr",FALSE,166798,NA,2018-11-06 16:26:40,TRUE,NA,"1059844527068979201",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","BarackObama",36602,FALSE,FALSE,NA,NA
"366","If you take that power and vote, something powerful happens. Change happens. Hope happens. And with each new step w… https://t.co/QwBCsv2WKS",FALSE,67064,"BarackObama",2018-11-05 18:46:31,TRUE,"1059517327815991299","1059517330366087169","813286","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",17331,FALSE,FALSE,NA,NA
"367","When you vote, you have the power to make it easier for a student to afford college, and harder for a disturbed per… https://t.co/IqykmSWOMo",FALSE,98693,"BarackObama",2018-11-05 18:46:30,TRUE,"1059517324053622785","1059517327815991299","813286","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",24186,FALSE,FALSE,NA,NA
"368","When you vote, you have the power to protect voting rights. To make sure our criminal justice system treats everyon… https://t.co/KmjBq77g5M",FALSE,57936,"BarackObama",2018-11-05 18:46:29,TRUE,"1059517321524535296","1059517324053622785","813286","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",12904,FALSE,FALSE,NA,NA
"369","When we've been at such crossroads before, Americans have made the right choice. Not because we sat back and waited… https://t.co/Rrxma5NCX1",FALSE,49863,"BarackObama",2018-11-05 18:46:28,TRUE,"1059517317011398656","1059517321524535296","813286","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",10870,FALSE,FALSE,NA,NA
"370","Tomorrow’s elections might be the most important of our lifetimes. The health care of millions is on the ballot. Ma… https://t.co/9Vw2V9sSLv",FALSE,489601,NA,2018-11-05 18:46:27,TRUE,NA,"1059517317011398656",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",131119,FALSE,FALSE,NA,NA
"371","Speaking of preexisting conditions, open enrollment starts today. If you or someone you know needs health care, vis… https://t.co/VKJHRTRNY2",FALSE,53775,NA,2018-11-01 21:20:50,TRUE,NA,"1058106616464240640",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",20366,FALSE,FALSE,NA,NA
"372","Elections matter. You have the power to protect a family’s health care. Make a plan, grab some friends, and vote: https://t.co/rY8Ip1km9p",FALSE,31918,"BarackObama",2018-11-01 18:32:47,FALSE,"1058064320356081665","1058064323984179206","813286","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",8033,FALSE,FALSE,NA,NA
"373","While we're talking about preexisting conditions, the ACA is the law that finally protected your coverage for preex… https://t.co/tixOSz0DNP",FALSE,70124,NA,2018-11-01 18:32:46,TRUE,NA,"1058064320356081665",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",20668,FALSE,FALSE,NA,NA
"374","Not sure who and what you can vote for? Head over to https://t.co/SHxg6ael0O to look up your state, learn who's run… https://t.co/ATph6fzt75",FALSE,93650,NA,2018-10-31 18:20:55,TRUE,NA,"1057698949153349633",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",34204,FALSE,FALSE,NA,NA
"375","Your vote can decide the health care of millions. Your voice can determine the character of our country. You have p… https://t.co/ou6DL1g1b6",FALSE,80232,NA,2018-10-30 15:44:20,TRUE,NA,"1057297156711813123",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",23661,FALSE,FALSE,NA,NA
"376","We are grieving with Parkland. But we are not powerless. Caring for our kids is our first job. And until we can hon… https://t.co/LWGSkzRapH",FALSE,1222087,NA,2018-02-15 17:12:17,TRUE,NA,"964185606803853314",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",337033,FALSE,FALSE,NA,NA
"377","Happy Valentine’s Day, @MichelleObama. You make every day and every place better. https://t.co/aWvyytR7Mm",FALSE,1407240,NA,2018-02-14 16:25:03,FALSE,NA,"963811333685817346",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",212178,FALSE,FALSE,NA,NA
"378","Dr. King was 26 when the Montgomery bus boycott began. He started small, rallying others who believed their efforts… https://t.co/N0zwBg7gTi",FALSE,1351326,NA,2018-01-15 14:46:02,TRUE,NA,"952914779458424832",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",333845,FALSE,FALSE,NA,NA
"379","All across America people chose to get involved, get engaged and stand up. Each of us can make a difference, and al… https://t.co/zxpKVnNeHZ",FALSE,468779,"BarackObama",2017-12-29 16:11:11,TRUE,"946775467536928768","946775615893655552","813286","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",103836,FALSE,FALSE,NA,NA
"380","Ten-year-old Jahkil Jackson is on a mission to help homeless people in Chicago. He created kits full of socks, toil… https://t.co/7mNk6dmnyC",FALSE,287655,"BarackObama",2017-12-29 16:10:36,TRUE,"946775332564230144","946775467536928768","813286","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",44468,FALSE,FALSE,NA,NA
"381","Chris Long gave his paychecks from the first six games of the NFL season to fund scholarships in Charlottesville, V… https://t.co/KxUk5Wle6h",FALSE,250973,"BarackObama",2017-12-29 16:10:04,TRUE,"946775194101800960","946775332564230144","813286","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",60471,FALSE,FALSE,NA,NA
"382","Kat Creech, a wedding planner in Houston, turned a postponed wedding into a volunteer opportunity for Hurricane Har… https://t.co/MCXiSuAVJN",FALSE,145324,"BarackObama",2017-12-29 16:09:31,TRUE,"946775081371471872","946775194101800960","813286","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",21440,FALSE,FALSE,NA,NA
"383","As we count down to the new year, we get to reflect and prepare for what’s ahead. For all the bad news that seemed… https://t.co/WaUHkVww2g",FALSE,726187,NA,2017-12-29 16:09:04,TRUE,NA,"946775081371471872",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",158182,FALSE,FALSE,NA,NA
"384","On behalf of the Obama family, Merry Christmas! We wish you joy and peace this holiday season. https://t.co/CNFUZrhrBj",FALSE,1365328,NA,2017-12-25 16:05:05,FALSE,NA,"945324527520804866",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",222953,FALSE,FALSE,NA,NA
"385","There's no better time than the holiday season to reach out and give back to our communities. Great to hear from yo… https://t.co/gp5dCy9oN2",FALSE,384754,NA,2017-12-14 22:39:13,TRUE,NA,"941437447296225280",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",53370,FALSE,FALSE,NA,NA
"386","Happy Hanukkah, everybody, from the Obama family to yours. Chag Sameach!",FALSE,635114,NA,2017-12-13 00:17:20,FALSE,NA,"940737366255423488",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",74558,FALSE,FALSE,NA,NA
"387","Just got off a call to thank folks who are working hard to help more Americans across the country sign up for healt… https://t.co/A9QvCySWJ8",FALSE,209649,NA,2017-12-11 20:16:29,TRUE,NA,"940314364460060673",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",79484,FALSE,FALSE,NA,NA
"388","Michelle and I are delighted to congratulate Prince Harry and Meghan Markle on their engagement. We wish you a life… https://t.co/KC9nmjZPuX",FALSE,1070345,NA,2017-11-27 21:13:50,TRUE,NA,"935255366438408192",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",101538,FALSE,FALSE,NA,NA
"389","From the Obama family to yours, we wish you a Happy Thanksgiving full of joy and gratitude. https://t.co/xAvSQwjQkz",FALSE,1279656,NA,2017-11-23 14:44:27,FALSE,NA,"933707825821421568",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",189004,FALSE,FALSE,NA,NA
"390","ME:  Joe, about halfway through the speech, I’m gonna wish you a happy birth--
BIDEN:  IT’S MY BIRTHDAY!
ME:  Joe.… https://t.co/5qLUsDoaMi",FALSE,1855611,NA,2017-11-20 19:02:11,TRUE,NA,"932685522820042754",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",442772,FALSE,FALSE,NA,NA
"391","This is what happens when the people vote. Congrats @RalphNortham and @PhilMurphyNJ . And congratulations to all th… https://t.co/ZvUKZIDGAj",FALSE,399619,NA,2017-11-08 13:25:21,TRUE,NA,"928252100081078272",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",65774,FALSE,FALSE,NA,NA
"392","Every election matters - those who show up determine our future. Go vote tomorrow! https://t.co/j1wh8hLamw",FALSE,179567,NA,2017-11-07 01:02:17,FALSE,NA,"927702713298759680",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",52528,FALSE,FALSE,NA,NA
"393","May God also grant all of us the wisdom to ask what concrete steps we can take to reduce the violence and weaponry in our midst.",FALSE,473225,"BarackObama",2017-11-06 00:51:32,FALSE,"927337524808347648","927337619406643200","813286","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",105886,FALSE,FALSE,NA,NA
"394","We grieve with all the families in Sutherland Springs harmed by this act of hatred, and we’ll stand with the survivors as they recover...",FALSE,505437,NA,2017-11-06 00:51:09,FALSE,NA,"927337524808347648",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",86066,FALSE,FALSE,NA,NA
"395","Starting today, you can sign up for 2018 health coverage. Head on over to https://t.co/ob1Ynoesod and find a plan t… https://t.co/6eN1Y5TQGV",FALSE,237697,NA,2017-11-01 13:06:59,TRUE,NA,"925710762894680064",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",124164,FALSE,FALSE,NA,NA
"396","Michelle and I are thinking of the victims of today's attack in NYC and everyone who keeps us safe. New Yorkers are as tough as they come.",FALSE,649822,NA,2017-11-01 00:56:44,FALSE,NA,"925526988659548160",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",91502,FALSE,FALSE,NA,NA
"397","Hello, #ObamaSummit! Thrilled to host civic leaders in Chicago from all over the world. Follow along at @ObamaFoundation.",FALSE,167158,NA,2017-10-30 21:36:12,FALSE,NA,"925114135548919808",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",19184,FALSE,FALSE,NA,NA
"398","I’ll let you and @ladygaga handle the singing, and we’ll handle the donations. There’s still time to give:… https://t.co/0NnaR3bozh",FALSE,286876,NA,2017-10-23 22:03:41,TRUE,NA,"922584337815613441",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",48553,FALSE,FALSE,NA,NA
"399","Tonight the ex-Presidents are getting together in Texas to support all our fellow Americans rebuilding from this ye… https://t.co/nFSou6JC6n",FALSE,464622,NA,2017-10-22 00:02:08,TRUE,NA,"921889369337860096",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",74178,FALSE,FALSE,NA,NA
"400","I'm grateful to @SenJohnMcCain for his lifetime of service to our country. Congratulations, John, on receiving this year's Liberty Medal.",FALSE,628320,NA,2017-10-16 22:59:00,FALSE,NA,"920061541986250758",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",82675,FALSE,FALSE,NA,NA
"401","Michelle &amp; I are praying for the victims in Las Vegas. Our thoughts are with their families &amp; everyone enduring another senseless tragedy.",FALSE,1557479,NA,2017-10-02 12:41:16,FALSE,NA,"914832655170011137",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",347707,FALSE,FALSE,NA,NA
"402","Proud to cheer on Team USA at the Invictus Games today with my friend Joe. You represent the best of our country. https://t.co/WBzcltmgqj",FALSE,471951,NA,2017-09-30 02:22:08,FALSE,NA,"913952069765271559",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",54408,FALSE,FALSE,NA,NA
"403","We're expanding our efforts to help Puerto Rico &amp; the USVI, where our fellow Americans need us right now. Join us a… https://t.co/gkrp1RwXR4",FALSE,312354,NA,2017-09-26 17:03:55,TRUE,NA,"912724426709504000",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",102440,FALSE,FALSE,NA,NA
"404","Prosecutor, soldier, family man, citizen. Beau made us want to be better. What a legacy to leave. What a testament… https://t.co/XDtkLu32wd",FALSE,305871,NA,2017-09-25 23:36:36,TRUE,NA,"912460861758955523",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",52299,FALSE,FALSE,NA,NA
"405","Thinking about our neighbors in Mexico and all our Mexican-American friends tonight. Cuidense mucho y un fuerte abrazo para todos.",FALSE,1369585,NA,2017-09-20 02:30:52,FALSE,NA,"910330388219916290",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",391980,FALSE,FALSE,NA,NA
"406","Coding is important – and fun. @CSforAll, thanks for your work to make sure every kid can compete in a high-tech, g… https://t.co/xwlnvxsjKb",FALSE,141635,NA,2017-09-18 20:07:58,TRUE,NA,"909871642423197696",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",28504,FALSE,FALSE,NA,NA
"407","Michelle and I want the @ObamaFoundation to inspire and empower people to change the world. Here's how we're gettin… https://t.co/xY0UhBSvqp",FALSE,244001,NA,2017-09-13 14:08:59,TRUE,NA,"907969359695491072",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",58540,FALSE,FALSE,NA,NA
"408","We remember everyone we lost on 9/11 and honor all who defend our country and our ideals. No act of terror will ever change who we are.",FALSE,1253904,NA,2017-09-11 15:32:51,FALSE,NA,"907265689832103936",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",302582,FALSE,FALSE,NA,NA
"409","Proud of these McKinley Tech students—inspiring young minds that make me hopeful about our future. https://t.co/nqYC1mjjTB",FALSE,220062,NA,2017-09-08 21:34:23,FALSE,NA,"906269510231056385",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",28215,FALSE,FALSE,NA,NA
"410","Americans always answer the call. https://t.co/SV1jixOExu https://t.co/ktEvL6s89d",FALSE,310534,NA,2017-09-07 23:06:48,FALSE,NA,"905930380783620097",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",90925,FALSE,FALSE,NA,NA
"411","To target hopeful young strivers who grew up here is wrong, because they’ve done nothing wrong. My statement: https://t.co/TCxZdld7L4",FALSE,850192,NA,2017-09-05 18:52:01,FALSE,NA,"905141484386750469",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",343915,FALSE,FALSE,NA,NA
"412","Thank you to all the first responders and people helping each other out. That's what we do as Americans. Here's one… https://t.co/I3RHWyZe31",FALSE,765064,NA,2017-08-27 23:14:23,TRUE,NA,"901946021437206528",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",220290,FALSE,FALSE,NA,NA
"413","Michelle and I are thinking of the victims and their families in Barcelona. Americans will always stand with our Spanish friends. Un abrazo.",FALSE,1486410,NA,2017-08-17 19:15:11,FALSE,NA,"898261944095789056",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",282674,FALSE,FALSE,NA,NA
"414","""...For love comes more naturally to the human heart than its opposite."" - Nelson Mandela",FALSE,1313265,"BarackObama",2017-08-13 00:06:39,FALSE,"896523304873238528","896523357272911872","813286","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",368128,FALSE,FALSE,NA,NA
"415","""People must learn to hate, and if they can learn to hate, they can be taught to love...""",FALSE,1470022,"BarackObama",2017-08-13 00:06:27,FALSE,"896523232098078720","896523304873238528","813286","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",444212,FALSE,FALSE,NA,NA
"416","""No one is born hating another person because of the color of his skin or his background or his religion..."" https://t.co/InZ58zkoAm",FALSE,4314236,NA,2017-08-13 00:06:09,FALSE,NA,"896523232098078720",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",1554498,FALSE,FALSE,NA,NA
"417","John McCain is an American hero &amp; one of the bravest fighters I've ever known. Cancer doesn't know what it's up against. Give it hell, John.",FALSE,1923917,NA,2017-07-20 00:49:02,FALSE,NA,"887836712822558720",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",366282,FALSE,FALSE,NA,NA
"418","Health care has always been about something bigger than politics: it's about the character of our country. https://t.co/UqLO14Hef7",FALSE,414395,NA,2017-06-22 19:41:08,FALSE,NA,"877974755592228868",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",119787,FALSE,FALSE,NA,NA
"419","Of all that I've done in my life, I'm most proud to be Sasha and Malia's dad. To all those lucky enough to be a dad… https://t.co/XSqMhcSuvR",FALSE,1254274,NA,2017-06-18 15:09:20,TRUE,NA,"876456804305252353",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",225232,FALSE,FALSE,NA,NA
"420","On this National Gun Violence Awareness Day, let your voice be heard and show your commitment to reducing gun viole… https://t.co/S7dth6Ywb0",FALSE,361340,NA,2017-06-02 17:35:54,TRUE,NA,"870695481290117120",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",65123,FALSE,FALSE,NA,NA
"421","Forever grateful for the service and sacrifice of all who fought to protect our freedoms and defend this country we… https://t.co/BwRS0onlOL",FALSE,651099,NA,2017-05-29 13:09:16,TRUE,NA,"869178832082874369",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",118396,FALSE,FALSE,NA,NA
"422","Good to see my friend Prince Harry in London to discuss the work of our foundations &amp; offer condolences to victims… https://t.co/f1U8It8AmE",FALSE,459709,NA,2017-05-27 13:15:25,TRUE,NA,"868455601663332353",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",67413,FALSE,FALSE,NA,NA
"423","""Because of Obamacare, another 20 million Americans now know the financial security of health insurance."" https://t.co/eNd6J8bMxm",FALSE,7186,NA,2016-10-21 14:55:59,FALSE,NA,"789480358345453568",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",1527,FALSE,FALSE,NA,NA
"424","Stand up for the law that's helped 20 million more Americans gain health coverage. Join Team @Obamacare today: https://t.co/XiNXrgnPoF",FALSE,4345,NA,2016-10-20 20:42:08,FALSE,NA,"789205082210390018",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",918,FALSE,FALSE,NA,NA
"425","There's still more work to do, but let's celebrate how far we've come. https://t.co/kUVWn68kJw",FALSE,6402,NA,2016-10-20 18:47:02,FALSE,NA,"789176114597859330",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",1361,FALSE,FALSE,NA,NA
"426","LIVE: President Obama is in Miami talking about the progress made possible by the Affordable Care Act. https://t.co/7FsQXut07O",FALSE,2561,NA,2016-10-20 17:52:58,FALSE,NA,"789162509823455232",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",530,FALSE,FALSE,NA,NA
"427","Tune in at 1:55 p.m. ET to watch President Obama speak about the successes of the Affordable Care Act. https://t.co/7FsQXut07O",FALSE,2210,NA,2016-10-20 16:54:36,FALSE,NA,"789147820695486464",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",439,FALSE,FALSE,NA,NA
"428","There's a lot of misinformation floating around. Make sure you've got the facts—join the @OFA Truth Team:… https://t.co/SpfRFK5LWq",FALSE,3522,NA,2016-10-20 15:35:45,TRUE,NA,"789127975140601856",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",963,FALSE,FALSE,NA,NA
"429","From coast to coast, editorial boards are denouncing Senate obstructionism. Take a look: https://t.co/vqDr2bBiVr #DoYourJob",FALSE,3195,NA,2016-10-19 20:10:29,FALSE,NA,"788834727054630913",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",882,FALSE,FALSE,NA,NA
"430","Our Supreme Court has been short a justice for far too long. #DoYourJob, Senate leaders. https://t.co/yJlejtHjr0",FALSE,4135,NA,2016-10-19 18:07:12,FALSE,NA,"788803700286291969",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",1264,FALSE,FALSE,NA,NA
"431","The need for a ninth justice is undeniably clear. #DoYourJob https://t.co/L1EBgNbh3Q",FALSE,9066,NA,2016-10-19 15:09:17,FALSE,NA,"788758927617826816",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",4239,FALSE,FALSE,NA,NA
"432","We can't afford to let this be the new normal. https://t.co/nJzyfz2Zlw #ActOnClimate",FALSE,4166,NA,2016-10-18 20:00:51,FALSE,NA,"788469915527163905",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",1700,FALSE,FALSE,NA,NA
"433","Denying climate change is dangerous. Join @OFA supporters in standing up for bold action now: https://t.co/JZnvlb080l #ActOnClimate",FALSE,2734,NA,2016-10-18 18:25:18,FALSE,NA,"788445867900489728",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",660,FALSE,FALSE,NA,NA
"434","Climate change is real, but so is the progress we're making to #ActOnClimate. Let's keep it up. https://t.co/GOFKXQblGJ",FALSE,7723,NA,2016-10-18 17:10:19,FALSE,NA,"788426999626731521",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",1887,FALSE,FALSE,NA,NA
"435","This is just the latest step forward in the push to #ActOnClimate. https://t.co/UDInkidKkP",FALSE,3198,NA,2016-10-18 15:45:12,FALSE,NA,"788405579316277248",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",744,FALSE,FALSE,NA,NA
"436","Read why @FLOTUS is fighting to ensure that girls everywhere have access to quality education. https://t.co/xleq3HHSZt #LetGirlsLearn",FALSE,5237,NA,2016-10-17 22:14:11,FALSE,NA,"788141079795163136",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",1238,FALSE,FALSE,NA,NA
"437","Wildfires in the next few decades could be ""unrecognizable"" to previous generations—because of climate change: https://t.co/vM3xM6mCf3",FALSE,3057,NA,2016-10-17 21:07:55,FALSE,NA,"788124404886540288",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",1088,FALSE,FALSE,NA,NA
"438","Senate leaders are blocking the Supreme Court nomination for their own political gain—don't be silent: https://t.co/OMdTVim0TC #DoYourJob",FALSE,3612,NA,2016-10-17 18:46:37,FALSE,NA,"788088844771926016",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",1268,FALSE,FALSE,NA,NA
"439","Senate leaders have recognized Judge Garland's impeccable credentials in the past. He deserves a fair hearing and a… https://t.co/w9bPtpSmm7",FALSE,10567,NA,2016-10-17 15:30:23,TRUE,NA,"788039460411682817",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",3199,FALSE,FALSE,NA,NA
"440","We need a fully functional Supreme Court. Editorial boards across the country agree: https://t.co/BkLrNaTtzN #DoYourJob",FALSE,3554,NA,2016-10-14 21:17:59,FALSE,NA,"787039774330748928",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",982,FALSE,FALSE,NA,NA
"441","The American Bar Association gave Judge Garland its highest rating. Senate leaders: #DoYourJob and fill the #SCOTUS… https://t.co/iTVTqGIUvV",FALSE,13174,NA,2016-10-14 19:20:14,TRUE,NA,"787010142378332160",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",5043,FALSE,FALSE,NA,NA
"442","Denying climate change is dangerous. Join @OFA supporters in standing up for bold action now: https://t.co/7MDQGYgX2u #ActOnClimate",FALSE,2626,NA,2016-10-14 17:31:21,FALSE,NA,"786982739517943808",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",659,FALSE,FALSE,NA,NA
"443","Cynics, take note: When we #ActOnClimate, we build a stronger future. https://t.co/wHHMdo2ro6",FALSE,3981,NA,2016-10-14 16:18:33,FALSE,NA,"786964419905523712",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",998,FALSE,FALSE,NA,NA
"444","""That’s how we will overcome the challenges we face: by unleashing the power of all of us for all of us."" Read more: https://t.co/VxpwLIR4uF",FALSE,6367,NA,2016-10-13 21:30:34,FALSE,NA,"786680553617629185",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",1819,FALSE,FALSE,NA,NA
"445","Check out the most recent editorial boards calling on Senate leaders to vote on Judge Garland: https://t.co/hzuhZYevfo #DoYourJob",FALSE,2488,NA,2016-10-13 20:29:34,FALSE,NA,"786665200711786496",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",685,FALSE,FALSE,NA,NA
"446","Senate leaders have undercut the functionality of the Supreme Court, and that's unacceptable. #DoYourJob https://t.co/5HFXhgTMoP",FALSE,8751,NA,2016-10-13 18:29:08,FALSE,NA,"786634894629740544",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",2753,FALSE,FALSE,NA,NA
"447","Senate leaders' political games are handicapping the Supreme Court—and judgeships across the country. https://t.co/PhKOBKXLmS #DoYourJob",FALSE,3045,NA,2016-10-13 16:53:40,FALSE,NA,"786610870180646913",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",980,FALSE,FALSE,NA,NA
